suburb,address,type,price,date_sold,zipcode,bedrooms,bathrooms,car_garage,sqft_living,year_built,latitude,longitude
Yarraville,96 Pentland Pde,h,660000.0,09/2017,3013.0,3.0,1.0,0.0,221.0,1948.0,-37.81284,144.89159
Abbotsford,64 Studley St,h,1098000.0,09/2017,3067.0,3.0,2.0,1.0,,,-37.80134,144.9956
Aberfeldie,437 Buckley St,h,594000.0,09/2017,3040.0,3.0,1.0,2.0,,,-37.75417,144.89002
Aberfeldie,59A Clifton St,h,906000.0,09/2017,3040.0,4.0,3.0,2.0,,2015.0,-37.76157,144.89112
Aberfeldie,13 Valencia St,h,990000.0,09/2017,3040.0,4.0,2.0,1.0,484.0,1950.0,-37.7609,144.89886
Airport West,5/14 Laurence Av,u,390000.0,09/2017,3042.0,,,,,,,
Albert Park,121 Richardson St,h,1176000.0,09/2017,3206.0,3.0,2.0,,152.0,1900.0,-37.84662,144.95675
Altona,6 Myrtle Gr,h,749100.0,09/2017,3018.0,3.0,1.0,3.0,710.0,,-37.87182,144.816
Altona Meadows,11 Mayfield Gr,h,501000.0,09/2017,3028.0,4.0,2.0,2.0,,1980.0,-37.8703,144.7567
Altona North,27 Beuron Rd,h,600600.0,09/2017,3025.0,3.0,1.0,2.0,667.0,,-37.82872,144.84558
Altona North,241 Blackshaws Rd,h,447000.0,09/2017,3025.0,3.0,1.0,1.0,,,-37.83298,144.86326
Altona North,4 Seventh Av,h,462000.0,09/2017,3025.0,3.0,1.0,2.0,549.0,,-37.84476,144.8472
Ardeer,13A Rockbank Rd,t,363000.0,09/2017,3022.0,,,,,,-37.77798,144.80376
Armadale,35A Densham Rd,h,1001400.0,09/2017,3143.0,2.0,2.0,2.0,,,-37.85145,145.01785
Armadale,42 Hampden Rd,h,4080000.0,09/2017,3143.0,4.0,2.0,2.0,,,-37.85801,145.01383
Armadale,20 Kooyong Rd,t,1029000.0,09/2017,3143.0,3.0,3.0,1.0,1889.0,1920.0,-37.86109,145.01994
Armadale,36 New St,h,870000.0,09/2017,3143.0,2.0,1.0,1.0,,1900.0,-37.8543,145.01583
Armadale,45 Northcote Rd,h,870000.0,09/2017,3143.0,3.0,1.0,,245.0,,-37.85335,145.01698
Armadale,17 Orchard St,h,1200000.0,09/2017,3143.0,2.0,2.0,1.0,,,-37.85733,145.02359
Ascot Vale,113/8 Burrowes St,u,294000.0,09/2017,3032.0,2.0,2.0,1.0,,2010.0,-37.7786,144.91405
Ascot Vale,168 Epsom Rd,h,490200.0,09/2017,3032.0,3.0,1.0,,,,-37.77821,144.91222
Ascot Vale,19 Morphett Av,h,660000.0,09/2017,3032.0,3.0,2.0,2.0,,,-37.77928,144.90592
Ascot Vale,49 Newsom St,t,564000.0,09/2017,3032.0,,,,,,,
Ashburton,1/73 Ashburn Gr,t,738000.0,09/2017,3147.0,3.0,2.0,2.0,,,-37.86998,145.07978
Ashburton,69 Gloucester Rd,h,933000.0,09/2017,3147.0,3.0,1.0,4.0,649.0,1950.0,-37.87,145.08803
Aspendale,85 Nepean Hwy,h,780000.0,09/2017,3195.0,3.0,2.0,2.0,673.0,,-38.02094,145.09737
Aspendale Gardens,14 Chris Ct,h,522000.0,09/2017,3195.0,3.0,2.0,2.0,587.0,,-38.02105,145.11982
Avondale Heights,1/75 Canning St,u,282000.0,09/2017,3034.0,2.0,1.0,1.0,1150.0,1970.0,-37.77091,144.86571
Balaclava,23 Albion St,h,1050000.0,09/2017,3183.0,4.0,2.0,2.0,,1920.0,-37.87404,144.9939
Balaclava,4/30 Blenheim St,u,372900.0,09/2017,3183.0,3.0,1.0,1.0,,,-37.86771,144.99477
Balaclava,6/38 Brighton Rd,u,270000.0,09/2017,3183.0,,,,,,,
Balaclava,5/38 The Avenue,u,343500.0,09/2017,3183.0,2.0,1.0,1.0,,1969.0,-37.87151,144.99764
Balwyn,1/89 Balwyn Rd,t,795000.0,09/2017,3103.0,3.0,2.0,2.0,,1997.0,-37.81391,145.08093
Balwyn,1/4 Birtles Ct,h,1332000.0,09/2017,3103.0,4.0,3.0,6.0,,,-37.80286,145.06644
Balwyn,20 Evelina St,h,1458000.0,09/2017,3103.0,6.0,3.0,2.0,,,-37.80539,145.10424
Balwyn,1 Grosvenor Pde,h,912000.0,09/2017,3103.0,,,,,,-37.80772,145.08168
Balwyn,23 Nungerner St,h,1638000.0,09/2017,3103.0,3.0,2.0,2.0,679.0,1940.0,-37.80576,145.06979
Balwyn North,1 Page St,h,1410000.0,09/2017,3104.0,3.0,2.0,2.0,625.0,,-37.80245,145.07963
Balwyn North,3/38 Severn St,u,543000.0,09/2017,3104.0,2.0,1.0,1.0,132.0,1960.0,-37.79681,145.06903
Beaumaris,19 Bolton St,h,2266800.0,09/2017,3193.0,5.0,4.0,4.0,1254.0,1980.0,-37.97775,145.02754
Beaumaris,7 Haydens Rd,t,1218000.0,09/2017,3193.0,3.0,3.0,2.0,725.0,,-37.98667,145.02796
Bentleigh,4 Clairmont Av,h,1326000.0,09/2017,3204.0,4.0,3.0,2.0,557.0,1940.0,-37.92098,145.02422
Bentleigh,7 Lockwood St,h,870000.0,09/2017,3204.0,4.0,2.0,2.0,689.0,,-37.93031,145.03816
Bentleigh,43a McArthur St,t,810000.0,09/2017,3204.0,,,,,,,
Bentleigh,8A Pascoe Av,t,999000.0,09/2017,3204.0,,,,,,-37.91186,145.02515
Bentleigh,2/5 South Av,u,277350.0,09/2017,3204.0,2.0,1.0,1.0,,,-37.93134,145.03454
Bentleigh East,8 Begg St,h,690000.0,09/2017,3165.0,3.0,1.0,1.0,,,-37.92184,145.07696
Bentleigh East,17 Bellevue Rd,h,903000.0,09/2017,3165.0,4.0,2.0,4.0,,,-37.93076,145.06028
Bentleigh East,43b Brosnan Rd,t,732000.0,09/2017,3165.0,,,,,,,
Bentleigh East,892 Centre Rd,h,525600.0,09/2017,3165.0,2.0,1.0,1.0,,,-37.92355,145.07689
Bentleigh East,15 Millis Av,h,750000.0,09/2017,3165.0,4.0,2.0,2.0,,,-37.92799,145.06435
Bentleigh East,794 North Rd,h,912000.0,09/2017,3165.0,4.0,2.0,2.0,648.0,,-37.90609,145.0551
Bentleigh East,3b Warwick St,t,750000.0,09/2017,3165.0,,,,,,,
Bentleigh East,21 Yaralla Rd,h,642000.0,09/2017,3165.0,3.0,1.0,3.0,585.0,1960.0,-37.92041,145.07901
Black Rock,3/20 Seaview Cr,u,493200.0,09/2017,3193.0,2.0,1.0,2.0,,1960.0,-37.97101,145.01504
Blackburn,3 Anjaya Ct,h,735000.0,09/2017,3130.0,3.0,2.0,2.0,,,-37.83104,145.16291
Blackburn,15 Banksia St,h,1056000.0,09/2017,3130.0,4.0,2.0,2.0,,,-37.82941,145.14232
Blackburn,2 Furness St,h,1140000.0,09/2017,3130.0,5.0,3.0,2.0,1003.0,1960.0,-37.82665,145.1518
Blackburn,27 Gerald St,h,1110000.0,09/2017,3130.0,4.0,2.0,2.0,628.0,2012.0,-37.82942,145.16714
Blackburn,25 Jeffery St,h,1428000.0,09/2017,3130.0,4.0,2.0,2.0,,,-37.82758,145.15664
Blackburn,352 Middleborough Rd,h,624000.0,09/2017,3130.0,3.0,1.0,2.0,700.0,,-37.82378,145.13778
Blackburn South,1A Constance St,t,517500.0,09/2017,3130.0,3.0,2.0,2.0,,1998.0,-37.83541,145.15218
Blackburn South,152 Middleborough Rd,h,660000.0,09/2017,3130.0,4.0,3.0,2.0,592.0,2017.0,-37.84307,145.13419
Bonbeach,16B Newberry Av,t,1098000.0,09/2017,3196.0,4.0,3.0,2.0,353.0,2004.0,-38.06189,145.11766
Boronia,40 Allanfield Cr,h,420000.0,09/2017,3155.0,3.0,1.0,1.0,439.0,1970.0,-37.86205,145.25333
Boronia,7 Beech Ct,h,480000.0,09/2017,3155.0,3.0,2.0,2.0,,,-37.87013,145.28594
Box Hill,45 Rose St,h,1035000.0,09/2017,3128.0,3.0,1.0,2.0,667.0,,-37.82132,145.12891
Braybrook,6 Commerce St,h,519000.0,09/2017,3019.0,2.0,1.0,1.0,,1960.0,-37.78008,144.84992
Braybrook,35 Shepherd St,h,504000.0,09/2017,3019.0,3.0,1.0,2.0,620.0,1960.0,-37.78311,144.85331
Brighton,1 Airlie St,h,805200.0,09/2017,3186.0,3.0,1.0,3.0,287.0,1910.0,-37.88879,144.99833
Brighton,5/103 Dendy St,u,663000.0,09/2017,3186.0,2.0,1.0,1.0,,,-37.92021,145.00378
Brighton,3/58 Durrant St,t,885000.0,09/2017,3186.0,,,,,,-37.91113,145.00476
Brighton,3/25 Grosvenor St,t,750000.0,09/2017,3186.0,3.0,2.0,2.0,,1980.0,-37.90911,144.98997
Brighton,15 Lasswade Ct,t,1089000.0,09/2017,3186.0,,,,,,,
Brighton,1 Leonie Ct,t,1176000.0,09/2017,3186.0,3.0,2.0,2.0,709.0,1960.0,-37.91414,145.00527
Brighton,7 Oak Gr,h,1446000.0,09/2017,3186.0,4.0,3.0,4.0,569.0,,-37.90192,145.00094
Brighton,10/260 St Kilda St,u,589500.0,09/2017,3186.0,,,,,,,
Brighton,2/14 Young St,u,1080000.0,09/2017,3186.0,3.0,2.0,1.0,,,-37.90871,144.9891
Brunswick,176 Albert St,h,546600.0,09/2017,3056.0,2.0,1.0,1.0,132.0,1905.0,-37.7697,144.96866
Brunswick,402/33 Breese St,u,261000.0,09/2017,3056.0,,,,,,,
Brunswick,4/135 Brunswick Rd,t,384000.0,09/2017,3056.0,2.0,1.0,1.0,82.0,,-37.77761,144.96832
Brunswick,2/339 Brunswick Rd,t,618000.0,09/2017,3056.0,3.0,1.0,1.0,,1880.0,-37.7762,144.9544
Brunswick,3/30 Cassels Rd,u,226200.0,09/2017,3056.0,1.0,1.0,1.0,,1970.0,-37.75744,144.95979
Brunswick,7/39 Davies St,u,297000.0,09/2017,3056.0,2.0,1.0,1.0,,1970.0,-37.75675,144.96753
Brunswick,5 McPherson St,h,1092000.0,09/2017,3056.0,4.0,2.0,2.0,317.0,2017.0,-37.75792,144.97218
Brunswick,4/827 Park St,u,418200.0,09/2017,3056.0,2.0,1.0,1.0,,2007.0,-37.77683,144.95206
Brunswick,4/831 Park St,u,102000.0,09/2017,3056.0,1.0,1.0,0.0,1250.0,,-37.77685,144.95188
Brunswick,2 Richardson St,h,792000.0,09/2017,3056.0,3.0,1.0,2.0,,,-37.76896,144.96762
Brunswick,11/37 Staley St,u,341400.0,09/2017,3056.0,,,,,,-37.76409,144.9639
Brunswick,6/139 Union St,u,307800.0,09/2017,3056.0,2.0,1.0,1.0,,1960.0,-37.7732,144.95099
Brunswick East,12 Dianella Wky,t,412500.0,09/2017,3057.0,,,,,,,
Brunswick East,8 Hamer St,h,759000.0,09/2017,3057.0,2.0,1.0,3.0,439.0,,-37.76766,144.97638
Brunswick East,33 Holmes St,h,570000.0,09/2017,3057.0,2.0,2.0,1.0,224.0,1900.0,-37.75995,144.97413
Brunswick West,5/478 Albion St,u,237000.0,09/2017,3055.0,2.0,1.0,1.0,,2014.0,-37.7583,144.94068
Brunswick West,2/30 McLean St,h,279000.0,09/2017,3055.0,2.0,1.0,1.0,,1970.0,-37.75433,144.93853
Bulleen,7 Helene St,h,798000.0,09/2017,3105.0,4.0,2.0,1.0,,1960.0,-37.76351,145.08643
Bulleen,21 Millicent Av,h,735000.0,09/2017,3105.0,4.0,1.0,2.0,753.0,1960.0,-37.77592,145.09714
Bundoora,54 Linacre Dr,h,903000.0,09/2017,3083.0,5.0,3.0,2.0,659.0,2015.0,-37.68591,145.07825
Bundoora,1 Oxford Dr,h,438000.0,09/2017,3083.0,4.0,2.0,2.0,538.0,1970.0,-37.7002,145.06517
Burwood,9 Glengarry Av,h,1065000.0,09/2017,3125.0,5.0,2.0,3.0,791.0,1960.0,-37.84352,145.11981
Burwood,12 Patterson Av,h,1021200.0,09/2017,3125.0,4.0,1.0,1.0,762.0,,-37.84162,145.10435
Burwood,2/16 Worrall St,t,540600.0,09/2017,3125.0,3.0,2.0,2.0,,2015.0,-37.84839,145.13029
Burwood East,6 Medhurst St,h,588000.0,09/2017,3151.0,3.0,1.0,1.0,590.0,,-37.85029,145.13846
Camberwell,330/347 Camberwell Rd,u,348000.0,09/2017,3124.0,2.0,2.0,1.0,,2014.0,-37.83406,145.06018
Camberwell,19 Davis Av,h,1701000.0,09/2017,3124.0,6.0,3.0,2.0,794.0,1970.0,-37.84317,145.05688
Camberwell,1 Ellsworth Cr,t,732000.0,09/2017,3124.0,3.0,2.0,2.0,,2014.0,-37.84096,145.08823
Camberwell,1A Granville St,h,1590000.0,09/2017,3124.0,5.0,4.0,2.0,,2014.0,-37.83909,145.0933
Camberwell,31 Kasouka Rd,h,1662000.0,09/2017,3124.0,3.0,2.0,2.0,593.0,1991.0,-37.83176,145.0652
Camberwell,9 Lofty Av,h,1470000.0,09/2017,3124.0,5.0,3.0,2.0,570.0,1926.0,-37.84136,145.08149
Canterbury,23 Margaret St,h,1650000.0,09/2017,3126.0,4.0,3.0,2.0,,,-37.82522,145.08516
Carlton,24/75 Drummond St,u,367500.0,09/2017,3053.0,,,,,,-37.80479,144.96725
Carnegie,3/14 Arawatta St,t,478800.0,09/2017,3163.0,,,,,,,
Carnegie,61 Belsize Av,h,864600.0,09/2017,3163.0,2.0,1.0,1.0,551.0,,-37.8926,145.05869
Carnegie,67 Belsize Av,h,906000.0,09/2017,3163.0,3.0,2.0,2.0,560.0,,-37.893,145.05861
Carnegie,25 Byron St,t,510000.0,09/2017,3163.0,2.0,2.0,1.0,117.0,2007.0,-37.88592,145.04781
Carnegie,121 Leila Rd,h,900000.0,09/2017,3163.0,3.0,2.0,2.0,603.0,,-37.90206,145.05598
Carnegie,22A Mernda Av,h,904800.0,09/2017,3163.0,3.0,2.0,2.0,338.0,2011.0,-37.89235,145.04954
Carnegie,4/27 Moonya Rd,t,540000.0,09/2017,3163.0,,,,,,,
Carnegie,203/179 Neerim Rd,u,384000.0,09/2017,3163.0,,,,,,,
Carnegie,1/10 Wanalta Rd,u,591000.0,09/2017,3163.0,2.0,1.0,1.0,,,-37.88903,145.04669
Carrum Downs,40 Brumbys Rd,h,365400.0,09/2017,3201.0,4.0,2.0,2.0,549.0,2005.0,-38.09601,145.19633
Carrum Downs,13/21 Brunnings Rd,u,252000.0,09/2017,3201.0,3.0,2.0,2.0,,2008.0,-38.09397,145.19034
Carrum Downs,60 Carrington Cr,h,346800.0,09/2017,3201.0,3.0,2.0,2.0,673.0,,-38.1046,145.19339
Caulfield East,4/8 Derby Cr,h,426000.0,09/2017,3145.0,,,,,,,
Caulfield North,2/65 Hawthorn Rd,u,312000.0,09/2017,3161.0,2.0,1.0,1.0,,2004.0,-37.87313,145.02483
Caulfield North,97 Kambrook Rd,h,1101000.0,09/2017,3161.0,4.0,3.0,2.0,,,-37.87852,145.03493
Caulfield South,391B North Rd,t,818400.0,09/2017,3162.0,3.0,2.0,2.0,,,-37.9027,145.03196
Chadstone,2/29 Grandview Rd,t,804000.0,09/2017,3148.0,,,,,,,
Chelsea,33 Baxter Av,h,525000.0,09/2017,3196.0,3.0,1.0,3.0,534.0,1970.0,-38.04666,145.12354
Chelsea,272 Station St,h,549900.0,09/2017,3196.0,4.0,2.0,0.0,,1960.0,-38.045,145.11301
Cheltenham,54 Benkel Av,h,552000.0,09/2017,3192.0,4.0,2.0,2.0,530.0,,-37.96531,145.08502
Cheltenham,28 Elliott St,h,699000.0,09/2017,3192.0,4.0,2.0,2.0,594.0,,-37.9727,145.07016
Cheltenham,38 Fairview Av,h,720600.0,09/2017,3192.0,3.0,2.0,3.0,638.0,1960.0,-37.95569,145.06588
Cheltenham,39 Farm Rd,h,546000.0,09/2017,3192.0,3.0,1.0,2.0,541.0,,-37.96306,145.0803
Cheltenham,2 Stuart Av,h,941100.0,09/2017,3192.0,4.0,2.0,3.0,,1940.0,-37.96045,145.04326
Cheltenham,45 Voltri St,h,720000.0,09/2017,3192.0,4.0,2.0,2.0,582.0,,-37.97531,145.07943
Cheltenham,19/310 Warrigal Rd,u,276000.0,09/2017,3192.0,2.0,1.0,2.0,,1970.0,-37.96594,145.07526
Clarinda,2/34 Clarinda Rd,t,529200.0,09/2017,3169.0,4.0,2.0,3.0,,2010.0,-37.92926,145.10034
Clayton,22 Burton Av,h,1770000.0,09/2017,3168.0,3.0,1.0,2.0,1040.0,,-37.92614,145.11713
Clayton,1/76 Scotsburn Av,u,486000.0,09/2017,3168.0,3.0,1.0,2.0,340.0,1955.0,-37.92559,145.10804
Clayton South,51 Ester Cr,h,510000.0,09/2017,3169.0,3.0,1.0,4.0,591.0,,-37.93663,145.11236
Clayton South,1/9 Second St,u,379200.0,09/2017,3169.0,3.0,1.0,1.0,,1960.0,-37.93157,145.13404
Clifton Hill,60 Alexandra Pde,h,606000.0,09/2017,3068.0,4.0,3.0,1.0,193.0,,-37.79395,144.98899
Clifton Hill,5 Noone St,h,588000.0,09/2017,3068.0,2.0,1.0,1.0,189.0,,-37.79335,144.98911
Coburg,42 Glengyle St,h,633000.0,09/2017,3058.0,2.0,1.0,,,,-37.75414,144.97412
Coburg,3 Haig Av,h,780000.0,09/2017,3058.0,4.0,2.0,2.0,,1930.0,-37.75369,144.95462
Coburg,7 Kewarren Ct,h,585000.0,09/2017,3058.0,4.0,2.0,2.0,301.0,2005.0,-37.73697,144.97568
Coburg,2/22 Loch St,t,382800.0,09/2017,3058.0,2.0,1.0,1.0,,,-37.7472,144.96213
Coburg,9A Methven St,t,528000.0,09/2017,3058.0,3.0,1.0,1.0,771.0,2004.0,-37.74701,144.96369
Coburg,117 Ohea St,h,636000.0,09/2017,3058.0,,,,,,-37.73685,144.95613
Coburg,1/39 Service St,t,372000.0,09/2017,3058.0,2.0,1.0,1.0,,2007.0,-37.73797,144.96226
Coburg North,18 Newlands Rd,h,516000.0,09/2017,3058.0,3.0,1.0,3.0,,,-37.73317,144.97213
Coburg North,9 Ryland St,h,504600.0,09/2017,3058.0,3.0,1.0,3.0,533.0,1960.0,-37.72631,144.96274
Coburg North,12 Smith St,h,477600.0,09/2017,3058.0,3.0,1.0,2.0,,,-37.7282,144.96298
Coburg North,25 Suvla Gr,h,798000.0,09/2017,3058.0,4.0,2.0,4.0,,,-37.72141,144.96603
Collingwood,20 Mater St,h,645000.0,09/2017,3066.0,3.0,1.0,,,,-37.7953,144.98615
Collingwood,54 Mater St,h,780000.0,09/2017,3066.0,3.0,1.0,1.0,112.0,,-37.79556,144.98873
Collingwood,382A Smith St,t,558600.0,09/2017,3066.0,2.0,1.0,1.0,109.0,2001.0,-37.79737,144.98492
Craigieburn,25/1 Brunswick Cr,t,228000.0,09/2017,3064.0,,,,,,,
Craigieburn,2 Ravenwoods Wy,h,295200.0,09/2017,3064.0,3.0,2.0,2.0,255.0,2009.0,-37.59735,144.91118
Croydon,6 Cheeseman St,h,504000.0,09/2017,3136.0,3.0,2.0,1.0,,1947.0,-37.78392,145.29946
Croydon,76 Lusher Rd,h,531000.0,09/2017,3136.0,3.0,2.0,2.0,,1965.0,-37.80705,145.27676
Croydon,14 Venetian Ct,h,514800.0,09/2017,3136.0,3.0,1.0,2.0,857.0,1960.0,-37.80244,145.29711
Dandenong,2/1 Clement St,u,261000.0,09/2017,3175.0,2.0,1.0,1.0,,1987.0,-37.98507,145.22193
Dandenong North,60 First Av,h,409200.0,09/2017,3175.0,3.0,1.0,5.0,556.0,1987.0,-37.95788,145.21389
Dandenong North,38 Neasham Dr,h,411000.0,09/2017,3175.0,4.0,2.0,4.0,,,-37.94518,145.20138
Deer Park,35 Canterbury St,h,354000.0,09/2017,3023.0,3.0,1.0,1.0,,,-37.77112,144.77133
Deer Park,1 Hovell St,h,377700.0,09/2017,3023.0,3.0,1.0,6.0,534.0,,-37.75504,144.77314
Deer Park,12 Hyde St,h,432000.0,09/2017,3023.0,3.0,1.0,2.0,,,-37.77224,144.77532
Deer Park,18 Laming Rd,h,336000.0,09/2017,3023.0,,,,,,,
Delahey,34 Yeats Dr,h,306000.0,09/2017,3037.0,3.0,1.0,1.0,,,-37.71739,144.77875
Dingley Village,32 Fernhill Dr,h,768600.0,09/2017,3172.0,4.0,2.0,2.0,566.0,2000.0,-37.97215,145.12389
Doncaster,4/30 Fromhold Dr,t,450600.0,09/2017,3108.0,3.0,2.0,1.0,170.0,2010.0,-37.78267,145.14278
Doncaster East,1a Damala St,u,555000.0,09/2017,3109.0,3.0,2.0,1.0,,,-37.79495,145.15371
Doncaster East,6 Hope Ct,h,723000.0,09/2017,3109.0,3.0,3.0,2.0,,1980.0,-37.75505,145.16848
Doncaster East,10 Rochelle Ct,h,888000.0,09/2017,3109.0,5.0,2.0,2.0,,1985.0,-37.77089,145.18256
Doncaster East,5 Ryder Ct,h,798000.0,09/2017,3109.0,5.0,3.0,3.0,751.0,1980.0,-37.76431,145.17778
Doveton,5 Hakea St,h,281400.0,09/2017,3177.0,3.0,1.0,2.0,585.0,1959.0,-37.99515,145.23244
Doveton,8 Peppermint St,h,318600.0,09/2017,3177.0,3.0,1.0,5.0,586.0,,-37.99161,145.23278
Eaglemont,1/18 Cape St,u,342000.0,09/2017,3084.0,2.0,1.0,1.0,,1960.0,-37.76104,145.06632
Eltham,2 Andrews St,h,651000.0,09/2017,3095.0,4.0,2.0,2.0,782.0,,-37.70349,145.16281
Eltham,119 Dalton St,h,549000.0,09/2017,3095.0,3.0,2.0,2.0,795.0,1960.0,-37.72503,145.15142
Eltham,92 Railway Pde,h,870000.0,09/2017,3095.0,5.0,2.0,6.0,,,-37.70449,145.15168
Eltham,11 Thornton St,h,534000.0,09/2017,3095.0,4.0,2.0,2.0,1010.0,,-37.72881,145.13704
Elwood,6/31 Beach Av,u,441000.0,09/2017,3184.0,2.0,1.0,2.0,,1960.0,-37.88646,144.98491
Elwood,11 Joyce St,h,1080000.0,09/2017,3184.0,3.0,2.0,2.0,380.0,1920.0,-37.88922,144.9896
Elwood,15 Thackeray St,h,1134000.0,09/2017,3184.0,3.0,2.0,,,1900.0,-37.87631,144.97829
Endeavour Hills,275 Power Rd,h,426000.0,09/2017,3802.0,3.0,2.0,2.0,,,-37.96786,145.24362
Endeavour Hills,4 Satterley Cl,h,385200.0,09/2017,3802.0,4.0,2.0,2.0,,,-37.97817,145.24786
Epping,10 Hastings Ct,h,360000.0,09/2017,3076.0,3.0,1.0,2.0,555.0,,-37.64417,145.04043
Epping,20 Orlit Ct,h,388200.0,09/2017,3076.0,3.0,2.0,4.0,614.0,,-37.64035,145.05624
Essendon,3/157 Deakin St,t,462000.0,09/2017,3040.0,3.0,1.0,1.0,116.0,2001.0,-37.73899,144.89291
Essendon,2/2 McCarron Pde,u,532800.0,09/2017,3040.0,3.0,2.0,1.0,,,-37.75434,144.90522
Essendon,50 Ogilvie St,h,690000.0,09/2017,3040.0,3.0,1.0,2.0,658.0,1950.0,-37.75009,144.89271
Essendon North,5 Keam St,h,741000.0,09/2017,3041.0,3.0,1.0,2.0,,,-37.73952,144.89946
Essendon North,25 Prince St,u,702000.0,09/2017,3041.0,3.0,2.0,1.0,292.0,,-37.73727,144.8986
Fairfield,44 Separation St,h,753000.0,09/2017,3078.0,4.0,1.0,1.0,368.0,1915.0,-37.77167,145.02015
Fairfield,7 Separation St,h,780000.0,09/2017,3078.0,3.0,2.0,4.0,579.0,1960.0,-37.77252,145.02546
Fawkner,15 Dorothy St,h,408000.0,09/2017,3060.0,3.0,2.0,2.0,588.0,,-37.69403,144.96674
Fawkner,34 Stanford Cl,h,402000.0,09/2017,3060.0,3.0,2.0,2.0,350.0,,-37.69592,144.96381
Fawkner,1368 Sydney Rd,h,450000.0,09/2017,3060.0,3.0,1.0,2.0,,,-37.69342,144.95918
Fitzroy,14/150 Kerr St,u,388800.0,09/2017,3065.0,2.0,1.0,1.0,,2012.0,-37.79708,144.98042
Fitzroy,112 Leicester St,h,756000.0,09/2017,3065.0,2.0,2.0,1.0,,1998.0,-37.7956,144.98025
Fitzroy,423 Napier St,h,2145000.0,09/2017,3065.0,4.0,3.0,2.0,,,-37.79507,144.98111
Fitzroy,359 Smith St,h,795000.0,09/2017,3065.0,3.0,1.0,0.0,,,-37.79827,144.98413
Fitzroy North,1/184 Barkly St,u,234000.0,09/2017,3068.0,1.0,1.0,1.0,,,-37.77902,144.98559
Fitzroy North,90 Bennett St,h,840000.0,09/2017,3068.0,3.0,2.0,,9338.0,,-37.78101,144.98843
Fitzroy North,6/280 St Georges Rd,t,508800.0,09/2017,3068.0,2.0,1.0,1.0,,2008.0,-37.7821,144.98511
Flemington,5/30 Finsbury St,u,324000.0,09/2017,3031.0,,,,,,-37.78605,144.93078
Footscray,2/30 Eldridge St,u,189600.0,09/2017,3011.0,2.0,1.0,1.0,,1970.0,-37.7885,144.89326
Forest Hill,41 Parkmore Rd,h,570000.0,09/2017,3131.0,4.0,2.0,3.0,587.0,,-37.84154,145.17606
Frankston,5 Miranda Pl,h,390000.0,09/2017,3199.0,4.0,2.0,2.0,710.0,,-38.16802,145.14349
Frankston South,49 Fleetwood Cr,h,546000.0,09/2017,3199.0,2.0,1.0,2.0,894.0,,-38.16185,145.10976
Frankston South,13 Leslie St,h,456000.0,09/2017,3199.0,4.0,2.0,2.0,536.0,1965.0,-38.16363,145.11545
Gisborne,13/109 Aitken St,h,300000.0,09/2017,3437.0,,,,,,,
Gisborne,6 Morand St,h,420000.0,09/2017,3437.0,,,,,,,
Gisborne,7 Wyralla Cr,h,390000.0,09/2017,3437.0,6.0,2.0,2.0,1301.0,,-37.50733,144.58666
Glen Huntly,2/1204 Glen Huntly Rd,t,324000.0,09/2017,3163.0,2.0,1.0,1.0,,,-37.88983,145.04408
Glen Iris,11 Allaville Av,h,1081200.0,09/2017,3146.0,3.0,2.0,3.0,,1930.0,-37.85032,145.04734
Glen Iris,5 Gatis St,h,1042800.0,09/2017,3146.0,3.0,2.0,2.0,692.0,,-37.85672,145.09099
Glen Iris,3/1690 Malvern Rd,u,302400.0,09/2017,3146.0,2.0,1.0,1.0,,,-37.86204,145.05789
Glen Iris,10/1705 Malvern Rd,u,270000.0,09/2017,3146.0,1.0,1.0,1.0,,2012.0,-37.8584,145.05608
Glen Iris,1/16 Osborne Av,t,579000.0,09/2017,3146.0,2.0,2.0,1.0,704.0,,-37.85698,145.04686
Glen Iris,1/5 Queens Pde,u,487200.0,09/2017,3146.0,2.0,1.0,1.0,,,-37.85105,145.09268
Glen Iris,1A Rosemary Gr,t,799800.0,09/2017,3146.0,3.0,2.0,1.0,344.0,,-37.85289,145.0944
Glen Iris,111 Tooronga Rd,h,819600.0,09/2017,3146.0,2.0,2.0,1.0,241.0,,-37.86277,145.04012
Glen Iris,324 Warrigal Rd,h,732000.0,09/2017,3146.0,3.0,2.0,2.0,,,-37.85906,145.09386
Glen Waverley,31 Chapman Bvd,h,765000.0,09/2017,3150.0,3.0,2.0,2.0,714.0,1973.0,-37.88809,145.19011
Glen Waverley,45 Kennedy St,h,1050000.0,09/2017,3150.0,3.0,1.0,0.0,727.0,,-37.8763,145.17166
Glen Waverley,50 Madigan Dr,h,888000.0,09/2017,3150.0,5.0,2.0,2.0,718.0,1980.0,-37.8888,145.18692
Glen Waverley,2/47 Panoramic Gr,h,690000.0,09/2017,3150.0,3.0,1.0,2.0,,1994.0,-37.88392,145.16808
Glen Waverley,5A York St,t,720000.0,09/2017,3150.0,3.0,2.0,2.0,,,-37.86832,145.17305
Glenroy,76 Daley St,h,363000.0,09/2017,3046.0,2.0,1.0,6.0,589.0,,-37.69708,144.92967
Glenroy,2/30 Gladstone Pde,t,408000.0,09/2017,3046.0,3.0,1.0,1.0,,2009.0,-37.70768,144.91151
Glenroy,2/9 McDonald Pl,t,372000.0,09/2017,3046.0,,,,,,,
